point_id,benchmark,kernel,backend,regime,status,error,numerics_ok,max_abs_err,ts_utc,op,tokens,median_us,p10_us,p90_us,min_us,mean_us,repeats,warmup,unstable,graph_median_us,graph_error,l2_flush,eager_median_us,launch_overhead_us,flops,bytes_moved,weight_bytes,achieved_tflops,achieved_gbps,us_per_token,per_step_us,per_step_count,bandwidth_util,compute_util,dtype,environment_hash,git_sha,git_dirty,image_digest,config_hash,kernel_us,kernel_time_source,kernel_gbps
7f2661789501,ops_elementwise,ops,engine,ops,ok,,,,2026-09-22T17:57:35+00:00,fused_add_rms_norm,32,10.591999627649784,10.304000228643417,11.43040033057332,9.983999654650688,10.883840043097734,50,10,False,7.679999805986881,,False,10.591999627649784,2.911999821662903,0.0,1310720.0,10240.0,0.0,123.74622791511845,0.33099998836405575,1345.1839527115226,127,0.028935458176079582,0.0,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,e7e78d6c68a0e800,7.679999805986881,graph,170.66667097806942
ea9f0b8b101f,ops_elementwise,ops,engine,ops,ok,,,,2026-09-22T17:57:35+00:00,fused_add_rms_norm,64,10.495999827980995,10.27199998497963,11.10719982534647,10.111999697983265,11.339519936591387,50,10,False,7.712000049650669,,False,10.495999827980995,2.783999778330326,0.0,2621440.0,10240.0,0.0,249.75610165422984,0.16399999731220305,1332.9919781535864,127,0.0584002224180421,0.0,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,e7e78d6c68a0e800,7.712000049650669,graph,339.9170102597112
05ffce175516,ops_elementwise,ops,engine,ops,ok,,,,2026-09-22T17:57:35+00:00,fused_add_rms_norm,256,10.735999792814255,10.460799653083086,11.276800092309713,10.27199998497963,11.439999919384718,50,10,False,7.679999805986881,,False,10.735999792814255,3.0559999868273735,0.0,10485760.0,10240.0,0.0,976.6915240645084,0.04193749919068068,1363.4719736874104,127,0.22837881381633027,0.0,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,e7e78d6c68a0e800,7.679999805986881,graph,1365.3333678245554
3fa2dc85008d,ops_elementwise,ops,engine,ops,ok,,,,2026-09-22T17:57:35+00:00,fused_add_rms_norm,784,11.296000331640244,11.04000024497509,12.102399952709675,10.879999957978725,11.995519995689392,50,10,False,9.119999594986439,,False,11.296000331640244,2.176000736653805,0.0,32112640.0,10240.0,0.0,2842.8327777268278,0.014408163688316638,1434.592042118311,127,0.6647367788691438,0.0,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,e7e78d6c68a0e800,9.119999594986439,graph,3521.1229633884377
e169c42cc10d,ops_elementwise,ops,engine,ops,ok,,,,2026-09-22T17:57:35+00:00,fused_add_rms_norm,2048,19.519999623298645,18.358400091528893,20.227199234068394,17.311999574303627,19.55520011484623,50,10,False,19.247999414801598,,False,19.519999623298645,0.2720002084970474,0.0,83886080.0,10240.0,0.0,4297.442705883837,0.009531249816063792,2479.039952158928,127,1.0048667807918532,0.0,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,e7e78d6c68a0e800,19.247999414801598,graph,4358.171371072056
22fb578f586d,ops_elementwise,ops,engine,ops,ok,,,,2026-09-22T17:57:35+00:00,fused_add_rms_norm,8192,86.16000041365623,84.74879786372185,86.56320348381996,84.06399935483932,86.1484806239605,50,10,False,86.07999980449677,,False,86.16000041365623,0.0800006091594696,0.0,335544320.0,10240.0,0.0,3894.4326646824943,0.010517578175495146,10942.320052534342,127,0.9106313411490351,0.0,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,e7e78d6c68a0e800,86.07999980449677,graph,3898.0520534628463
9a6e9adfccf8,ops_elementwise,ops,engine,ops,ok,,,,2026-09-22T17:57:35+00:00,silu_and_mul,1,9.631999768316746,9.404799900949001,11.811199598014355,9.088000282645226,10.135040022432804,100,10,False,7.648000027984381,,False,9.631999768316746,1.983999740332365,0.0,104448.0,0.0,0.0,10.843854081430585,9.631999768316746,616.4479851722717,64,0.0025356076829749583,0.0,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,e7e78d6c68a0e800,7.648000027984381,graph,13.656903715719144
31dcfeb9cabd,ops_elementwise,ops,engine,ops,ok,,,,2026-09-22T17:57:35+00:00,silu_and_mul,8,9.759999811649323,9.535999968647957,10.284799803048372,9.375999681651592,10.517759937793016,50,10,False,7.712000049650669,,False,9.759999811649323,2.0479997619986534,0.0,835584.0,0.0,0.0,85.61311640627956,1.2199999764561653,624.6399879455566,64,0.0200188303985877,0.0,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,e7e78d6c68a0e800,7.712000049650669,graph,108.34854702028296
428ee92c7197,ops_elementwise,ops,engine,ops,ok,,,,2026-09-22T17:57:35+00:00,silu_and_mul,32,9.775999933481216,9.40799992531538,10.406399983912706,9.344000369310379,10.066559985280037,50,10,False,7.695999927818775,,False,9.775999933481216,2.0800000056624413,0.0,3342336.0,0.0,0.0,341.8919826863992,0.305499997921288,625.6639957427979,64,0.0799442644227105,0.0,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,e7e78d6c68a0e800,7.695999927818775,graph,434.29522236849806
f10fad90e4a5,ops_elementwise,ops,engine,ops,ok,,,,2026-09-22T17:57:35+00:00,silu_and_mul,64,9.711999911814928,9.472000412642956,10.255999770015478,9.312000125646591,9.950080011039972,50,10,False,7.648000027984381,,False,9.711999911814928,2.0639998838305473,0.0,6684672.0,0.0,0.0,688.289956826287,0.15174999862210825,621.5679943561554,64,0.1609421603737584,0.0,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,e7e78d6c68a0e800,7.648000027984381,graph,874.0418378060252
c23f5bd3511f,ops_elementwise,ops,engine,ops,ok,,,,2026-09-22T17:57:35+00:00,silu_and_mul,256,12.160000391304493,11.90400030463934,12.467199843376875,11.839999817311764,12.754560001194477,50,10,False,10.56000031530857,,False,12.160000391304493,1.600000075995922,0.0,26738688.0,0.0,0.0,2198.9051923979046,0.047500001528533176,778.2400250434875,64,0.5141678279796711,0.0,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,e7e78d6c68a0e800,10.56000031530857,graph,2532.072651668162
a0b75337937f,ops_elementwise,ops,engine,ops,ok,,,,2026-09-22T17:57:35+00:00,silu_and_mul,784,26.863999664783478,26.45760029554367,28.332799673080444,26.1439997702837,27.20063991844654,50,10,False,27.135999873280525,,False,26.863999664783478,-0.2720002084970474,0.0,81887232.0,0.0,0.0,3048.214451377749,0.03426530569487689,1719.2959785461426,64,0.7127609726420306,0.0,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,e7e78d6c68a0e800,27.135999873280525,graph,3017.660391450337
eec24cc180d9,ops_elementwise,ops,engine,ops,ok,,,,2026-09-22T17:57:35+00:00,silu_and_mul,2048,60.96000038087368,59.542398899793625,61.38560138642788,59.20000001788139,60.686080083251,50,10,False,60.912000015378,,False,60.96000038087368,0.04800036549568176,0.0,213909504.0,0.0,0.0,3509.0141513042795,0.029765625185973477,3901.4400243759155,64,0.8205093110715461,0.0,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,e7e78d6c68a0e800,60.912000015378,graph,3511.7793529353144
e8ce6fc23762,ops_elementwise,ops,engine,ops,ok,,,,2026-09-22T17:57:35+00:00,silu_and_mul,8192,220.41599452495575,219.9327990412712,221.64799720048904,219.4879949092865,220.74751943349838,50,10,False,220.43199837207794,,False,220.41599452495575,-0.016003847122192383,0.0,855638016.0,0.0,0.0,3881.9234413731424,0.026906249331659637,14106.623649597168,64,0.9077063218253651,0.0,bf16,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,e7e78d6c68a0e800,220.43199837207794,graph,3881.6416052070936
d38e86125d03,ops_elementwise,ops,engine,ops,ok,,,,2026-09-22T17:57:35+00:00,quant_hidden,1,21.743999794125557,20.790399983525276,25.87199956178665,20.479999482631683,22.937600053846836,50,10,False,7.679999805986881,,False,21.743999794125557,14.063999988138676,0.0,15520.0,0.0,0.0,0.7137601244915824,21.743999794125557,2783.2319736480713,128,0.00016689782450699092,0.0,fp8,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,e7e78d6c68a0e800,7.679999805986881,graph,2.0208333843838786
a0ad604a4fe1,ops_elementwise,ops,engine,ops,ok,,,,2026-09-22T17:57:35+00:00,quant_hidden,8,21.376000717282295,20.735999569296837,24.24640003591776,20.640000700950623,22.606080025434494,50,10,False,7.74399982765317,,False,21.376000717282295,13.632000889629126,0.0,124160.0,0.0,0.0,5.808383038629757,2.672000089660287,2736.128091812134,128,0.0013581684655487424,0.0,fp8,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,e7e78d6c68a0e800,7.74399982765317,graph,16.033058208063892
d3d30742f94e,ops_elementwise,ops,engine,ops,ok,,,,2026-09-22T17:57:35+00:00,quant_hidden,32,21.12000063061714,20.896000787615776,22.755199298262596,20.67199908196926,22.394239977002144,50,10,False,7.7760000713169575,,False,21.12000063061714,13.344000559300184,0.0,496640.0,0.0,0.0,23.515150813018124,0.6600000197067857,2703.360080718994,128,0.005498524474790561,0.0,fp8,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,e7e78d6c68a0e800,7.7760000713169575,graph,63.86831217143857
20f159d4b8e1,ops_elementwise,ops,engine,ops,ok,,,,2026-09-22T17:57:35+00:00,quant_hidden,64,21.12000063061714,20.86080051958561,24.39359948039055,20.640000700950623,22.76543989777565,50,10,False,7.679999805986881,,False,21.12000063061714,13.44000082463026,0.0,993280.0,0.0,0.0,47.03030162603625,0.33000000985339284,2703.360080718994,128,0.010997048949581123,0.0,fp8,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,e7e78d6c68a0e800,7.679999805986881,graph,129.33333660056823
34261ef66d4c,ops_elementwise,ops,engine,ops,ok,,,,2026-09-22T17:57:35+00:00,quant_hidden,256,21.90400008112192,21.47199958562851,24.009600467979908,21.215999498963356,23.508479855954647,50,10,False,7.807999849319458,,False,21.90400008112192,14.096000231802464,0.0,3973120.0,0.0,0.0,181.3878736890736,0.0855625003168825,2803.712010383606,128,0.04241374724067015,0.0,fp8,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,e7e78d6c68a0e800,7.807999849319458,graph,508.85246883634295
04f47ee98fb8,ops_elementwise,ops,engine,ops,ok,,,,2026-09-22T17:57:35+00:00,quant_hidden,784,25.13599954545498,24.73600022494793,26.6847999766469,24.447999894618988,26.072960011661053,50,10,False,12.000000104308128,,False,25.13599954545498,13.13599944114685,0.0,12167680.0,0.0,0.0,484.07384707325576,0.03206122391001911,3217.4079418182373,128,0.11319050925519865,0.0,fp8,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,e7e78d6c68a0e800,12.000000104308128,graph,1013.9733245195283
1dbb429822fd,ops_elementwise,ops,engine,ops,ok,,,,2026-09-22T17:57:35+00:00,quant_hidden,2048,26.208000257611275,25.95200017094612,28.700799867510803,25.855999439954758,27.807360142469406,50,10,False,25.79200081527233,,False,26.208000257611275,0.4159994423389435,0.0,31784960.0,0.0,0.0,1212.7960808749258,0.012796875125786755,3354.624032974243,128,0.28358690899524586,0.0,fp8,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,e7e78d6c68a0e800,25.79200081527233,graph,1232.3572811450533
dc26b34ef90b,ops_elementwise,ops,engine,ops,ok,,,,2026-09-22T17:57:35+00:00,quant_hidden,8192,95.71199864149094,95.26080265641212,96.09920158982277,94.84799951314926,96.27520009875298,50,10,False,95.10400146245956,,False,95.71199864149094,0.6079971790313721,0.0,127139840.0,0.0,0.0,1328.3584274133543,0.011683593584166374,12251.13582611084,128,0.31060873827707225,0.0,fp8,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,e7e78d6c68a0e800,95.10400146245956,graph,1336.8505850953702
9f4485dc1d35,ops_elementwise,ops,engine,ops,ok,,,,2026-09-22T17:57:35+00:00,quant_intermediate,1,20.99199965596199,20.508799701929092,23.939199559390545,20.255999639630318,22.375679835677147,50,10,False,7.679999805986881,,False,20.99199965596199,13.311999849975109,0.0,52768.0,0.0,0.0,2.5137195533924865,20.99199965596199,1343.4879779815674,64,0.0005877805588827602,0.0,fp8,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,e7e78d6c68a0e800,7.679999805986881,graph,6.870833506905187
6b9e9759bc21,ops_elementwise,ops,engine,ops,ok,,,,2026-09-22T17:57:35+00:00,quant_intermediate,8,21.199999377131462,20.764799788594246,23.363200575113297,20.479999482631683,22.483199946582317,50,10,False,7.712000049650669,,False,21.199999377131462,13.487999327480793,0.0,422144.0,0.0,0.0,19.91245341522834,2.6499999221414328,1356.7999601364136,64,0.004656109302779641,0.0,fp8,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,e7e78d6c68a0e800,7.712000049650669,graph,54.73858885920545
d5208d26268c,ops_elementwise,ops,engine,ops,ok,,,,2026-09-22T17:57:35+00:00,quant_intermediate,32,21.136000752449036,20.82880027592182,23.219199664890766,20.54399996995926,22.327040061354637,50,10,False,7.807999849319458,,False,21.136000752449036,13.328000903129578,0.0,1688576.0,0.0,0.0,79.89098882882772,0.6605000235140324,1352.7040481567383,64,0.01868083096228067,0.0,fp8,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,e7e78d6c68a0e800,7.807999849319458,graph,216.26229925544578
c4f1d41954a2,ops_elementwise,ops,engine,ops,ok,,,,2026-09-22T17:57:35+00:00,quant_intermediate,64,21.67999930679798,21.183999255299568,23.568000458180904,20.99199965596199,22.677760124206543,50,10,False,7.727999938651919,,False,21.67999930679798,13.951999368146062,0.0,3377152.0,0.0,0.0,155.7726987076545,0.33874998916871846,1387.5199556350708,64,0.03642417619001788,0.0,fp8,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,e7e78d6c68a0e800,7.727999938651919,graph,437.0020738624791
6c3905e13f9f,ops_elementwise,ops,engine,ops,ok,,,,2026-09-22T17:57:35+00:00,quant_intermediate,256,25.74400044977665,25.244800373911858,30.95360025763512,24.89599958062172,27.23648000508547,50,10,False,13.183999806642532,,False,25.74400044977665,12.560000643134117,0.0,13508608.0,0.0,0.0,524.7283935670223,0.10056250175694004,1647.6160287857056,64,0.12269672168330406,0.0,fp8,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,e7e78d6c68a0e800,13.183999806642532,graph,1024.62137425047
bb89f14c6327,ops_elementwise,ops,engine,ops,ok,,,,2026-09-22T17:57:35+00:00,quant_intermediate,784,33.32800045609474,33.055998384952545,33.69919955730438,32.896000891923904,33.840639889240265,50,10,False,33.1679992377758,,False,33.32800045609474,0.1600012183189392,0.0,41370112.0,0.0,0.0,1241.3019513276738,0.04251020466338615,2132.9920291900635,64,0.29025240851110995,0.0,fp8,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,e7e78d6c68a0e800,33.1679992377758,graph,1247.2899466568554
1e2b11192484,ops_elementwise,ops,engine,ops,ok,,,,2026-09-22T17:57:35+00:00,quant_intermediate,2048,82.0159986615181,81.56800270080566,82.34240114688873,81.216000020504,82.58239984512329,50,10,False,81.63200318813324,,False,82.0159986615181,0.3839954733848572,0.0,108068864.0,0.0,0.0,1317.6558935288062,0.04004687434644438,5249.023914337158,64,0.3081061753560688,0.0,fp8,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,e7e78d6c68a0e800,81.63200318813324,graph,1323.8541231303493
e4df97410598,ops_elementwise,ops,engine,ops,ok,,,,2026-09-22T17:57:35+00:00,quant_intermediate,8192,311.5519881248474,311.2608075141907,311.74720525741577,311.0400140285492,312.2457605600357,50,10,False,311.21599674224854,,False,311.5519881248474,0.33599138259887695,0.0,432275456.0,0.0,0.0,1387.490603419855,0.03803124855039641,19939.327239990234,64,0.324435556552861,0.0,fp8,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,e7e78d6c68a0e800,311.21599674224854,graph,1388.9885498334902
9cb991f36657,ops_elementwise,ops,engine,ops,ok,,,,2026-09-22T17:57:35+00:00,quant_mixer_out,1,21.007999777793884,20.508799701929092,24.425599165260792,20.35200037062168,22.016000039875507,50,10,False,7.7760000713169575,,False,21.007999777793884,13.231999706476927,0.0,18624.0,0.0,0.0,0.8865194305497925,21.007999777793884,1344.5119857788086,64,0.00020729396230607404,0.0,fp8,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,e7e78d6c68a0e800,7.7760000713169575,graph,2.3950617064289466
35a4ffe10dd4,ops_elementwise,ops,engine,ops,ok,,,,2026-09-22T17:57:35+00:00,quant_mixer_out,8,21.104000508785248,20.82880027592182,23.14239926636219,20.320000126957893,22.34815999865532,50,10,False,7.807999849319458,,False,21.104000508785248,13.29600065946579,0.0,148992.0,0.0,0.0,7.059893688780812,2.638000063598156,1350.6560325622559,64,0.0016508079640165558,0.0,fp8,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,e7e78d6c68a0e800,7.807999849319458,graph,19.08196758136286
15bd95a77db2,ops_elementwise,ops,engine,ops,ok,,,,2026-09-22T17:57:35+00:00,quant_mixer_out,32,21.263999864459038,20.825600251555443,23.590400628745556,20.51199972629547,22.534399963915348,50,10,False,7.807999849319458,,False,21.263999864459038,13.45600001513958,0.0,595968.0,0.0,0.0,28.027088214767613,0.6644999957643449,1360.8959913253784,64,0.006553546338333451,0.0,fp8,f64663495a1b4254,5fe3095cfb8a3825d1ed13d9fa8f996433463941,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,e7e78d6c68a0e800,7.807999849319458,graph,76.32787032545144
