point_id,benchmark,kernel,backend,regime,status,error,numerics_ok,max_abs_err,ts_utc,page_size,kind,distribution,total_tokens,sequences,seed,median_us,p10_us,p90_us,min_us,mean_us,repeats,warmup,unstable,graph_median_us,graph_error,l2_flush,eager_median_us,launch_overhead_us,flops,bytes_moved,kv_bytes,achieved_tflops,achieved_gbps,us_per_new_token,per_step_us,bandwidth_util,compute_util,length_cv,max_over_mean,lengths,environment_hash,git_sha,git_dirty,image_digest,config_hash,kernel_us,kernel_time_source,kernel_gbps,kernel_tflops,mean_kv
505deb18d0c3,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:04+00:00,784,ragged,jitter,16384,32,7,347.2000062465668,332.4128061532974,348.2591927051544,330.6559920310974,345.4150414466858,50,10,False,330.4480016231537,,False,347.2000062465668,16.752004623413086,103702659072.0,469762048.0,67108864.0,298.6827684512043,1353.0012659803779,0.02119140663126018,5555.200099945068,0.31637094886489797,0.41713064787595067,0.0639927926773667,1.12890625,"[503, 483, 541, 474, 528, 508, 472, 525, 470, 516, 474, 476, 515, 562, 480, 492, 539, 576, 533, 512, 578, 471, 565, 499, 482, 479, 501, 561, 487, 533, 540, 509]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,330.4480016231537,graph,1421.5914325174872,313.8244400408376,
9c8057af009e,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:04+00:00,784,ragged,jitter,16384,128,7,228.2240018248558,227.38880217075348,229.5455977320671,226.49599611759186,229.11871999502182,50,10,False,217.56799519062042,,False,228.2240018248558,10.656006634235382,26076094464.0,469762048.0,67108864.0,114.25658237301165,2058.3376167442107,0.01392968761138036,3651.584029197693,0.481299050686271,0.15956702985071086,0.06382117991208791,1.109375,"[124, 119, 133, 117, 130, 125, 116, 129, 116, 127, 117, 117, 127, 138, 118, 121, 133, 142, 131, 126, 142, 116, 139, 123, 119, 118, 124, 138, 120, 131, 133, 125, 130, 117, 116, 121, 134, 127, 124, 132, 128, 123, 138, 135, 122, 131, 130, 140, 136, 123, 142, 118, 127, 136, 119, 129, 116, 134, 137, 131, 140, 124, 135, 132, 131, 128, 139, 142, 128, 134, 116, 135, 133, 142, 138, 123, 126, 134, 115, 128, 120, 118, 116, 137, 118, 122, 126, 140, 117, 128, 130, 140, 138, 140, 123, 127, 125, 140, 142, 119, 120, 121, 121, 129, 132, 122, 115, 127, 125, 131, 142, 135, 130, 132, 134, 116, 141, 137, 140, 138, 126, 126, 118, 133, 117, 117, 121, 119]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,217.56799519062042,graph,2159.1505110318353,119.85262097558808,
0bec71baaef4,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:04+00:00,784,ragged,lognormal,4096,8,7,98.81599992513657,98.30400347709656,99.52959790825844,98.01600128412247,99.74464043974876,50,10,False,95.61599791049957,,False,98.81599992513657,3.2000020146369934,34612985856.0,117440512.0,16777216.0,350.27714016174457,1188.476684838219,0.024124999981722794,1581.055998802185,0.27790032865462866,0.4891856707015686,0.5841296981599728,1.841796875,"[500, 943, 786, 153, 176, 338, 311, 889]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,95.61599791049957,graph,1228.2517002011425,361.99994365377177,
8300c6ea821c,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:04+00:00,784,ragged,lognormal,4096,32,7,71.58400118350983,70.64960151910782,72.20159843564034,70.36799937486649,72.51007989048958,50,10,False,70.17599791288376,,False,71.58400118350983,1.4080032706260681,11816779776.0,117440512.0,16777216.0,165.07570938521565,1640.5972013066762,0.01747656278894283,1145.3440189361572,0.38361922219370387,0.23053937112440578,0.9090616741681536,4.5546875,"[76, 144, 120, 23, 27, 52, 47, 136, 259, 54, 18, 29, 159, 119, 42, 187, 50, 97, 583, 39, 154, 189, 61, 34, 315, 278, 249, 140, 95, 236, 60, 24]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,70.17599791288376,graph,1673.5139576609974,168.38776971393142,
f8c2215d48be,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:05+00:00,784,ragged,lognormal,4096,128,7,118.1119978427887,117.04959720373154,119.0175972878933,116.44800007343292,118.81919965147972,50,10,False,116.80000275373459,,False,118.1119978427887,1.3119950890541077,4858773504.0,117440512.0,16777216.0,41.13700210597743,994.3148379923057,0.028835936973337084,1889.7919654846191,0.2324996558951004,0.05745060027774603,1.4090683563306998,10.65625,"[15, 28, 24, 5, 5, 10, 9, 27, 51, 11, 4, 6, 31, 23, 8, 37, 10, 19, 115, 8, 30, 37, 12, 7, 62, 55, 49, 28, 19, 46, 12, 5, 11, 9, 5, 6, 44, 11, 3, 10, 9, 26, 5, 13, 23, 30, 16, 3, 12, 16, 7, 27, 11, 16, 19, 15, 42, 23, 23, 201, 167, 11, 28, 15, 175, 8, 17, 7, 6, 88, 73, 12, 11, 181, 66, 79, 49, 5, 82, 1, 34, 10, 12, 43, 9, 44, 12, 7, 11, 13, 96, 4, 22, 22, 19, 7, 51, 12, 33, 5, 12, 55, 33, 76, 32, 23, 18, 11, 341, 60, 130, 42, 7, 8, 3, 30, 15, 8, 22, 10, 25, 6, 33, 9, 14, 5, 45, 32]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,116.80000275373459,graph,1005.4838119106546,41.599087238417425,
a23b22d78ccd,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:05+00:00,784,ragged,lognormal,16384,8,7,873.8240003585815,871.7631876468658,997.519987821579,870.2080249786377,900.9171187877655,50,10,False,1016.0319805145264,,False,873.8240003585815,-142.20798015594482,553318588416.0,469762048.0,67108864.0,633.2151419381257,537.5934373595014,0.05333398439688608,13981.184005737305,0.12570494215888942,0.8843276891102736,0.5843679641871266,1.8427734375,"[2000, 3774, 3146, 612, 703, 1351, 1244, 3554]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,1016.0319805145264,graph,462.3496671454268,544.5877679320638,
a1600f3daf75,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:05+00:00,784,ragged,lognormal,16384,32,7,468.84800493717194,450.55360198020935,472.2367972135544,449.3759870529175,462.84607887268066,50,10,False,434.83200669288635,,False,468.84800493717194,34.01599824428558,188376293376.0,469762048.0,67108864.0,401.78542169811175,1001.9495509273854,0.02861621123884106,7501.568078994751,0.23428487327539022,0.5611204627876806,0.9085909107849421,4.5546875,"[305, 576, 480, 93, 107, 206, 190, 542, 1035, 218, 73, 118, 636, 475, 168, 748, 202, 388, 2332, 155, 615, 757, 244, 135, 1260, 1113, 994, 560, 381, 942, 241, 95]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,434.83200669288635,graph,1080.3299682853938,433.2162547294883,
c4124402a6b7,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:05+00:00,784,ragged,lognormal,16384,128,7,307.16800689697266,305.9520125389099,308.3264082670212,305.4400086402893,308.00512075424194,50,10,False,291.7439937591553,,False,307.16800689697266,15.424013137817383,77387218944.0,469762048.0,67108864.0,251.9377578601683,1529.3326044777934,0.018748047295957804,4914.6881103515625,0.35760233147903214,0.3518480851961001,1.4125179053327934,10.6796875,"[60, 113, 95, 18, 21, 41, 37, 107, 204, 43, 14, 23, 125, 94, 33, 147, 40, 76, 459, 31, 121, 149, 48, 27, 248, 219, 196, 110, 75, 186, 47, 19, 45, 37, 20, 23, 178, 45, 11, 42, 35, 106, 20, 51, 92, 118, 63, 13, 47, 64, 29, 108, 45, 66, 77, 59, 168, 91, 93, 809, 668, 45, 110, 59, 701, 32, 66, 28, 22, 354, 293, 46, 45, 726, 263, 318, 195, 20, 327, 4, 137, 40, 49, 171, 35, 174, 47, 29, 42, 54, 382, 16, 86, 89, 76, 29, 205, 46, 133, 18, 47, 222, 133, 306, 127, 92, 72, 45, 1367, 239, 519, 169, 27, 33, 11, 118, 61, 31, 89, 40, 101, 25, 133, 34, 55, 19, 179, 129]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,291.7439937591553,graph,1610.1858411789783,265.2572824100222,
1fe388197636,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:05+00:00,784,ragged,bimodal,4096,8,7,132.22400099039078,131.54239654541016,132.7712044119835,130.91200590133667,133.08863997459412,50,10,False,128.91200184822083,,False,132.22400099039078,3.3119991421699524,58909630464.0,117440512.0,16777216.0,445.5290266725569,888.1936041894153,0.03228125024179462,2115.5840158462524,0.20768543267365588,0.6222113599225815,1.1331555077411577,3.998046875,"[2047, 292, 292, 293, 293, 293, 293, 293]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,128.91200184822083,graph,911.0130190846994,456.9755307450688,
9136c46ff169,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:05+00:00,784,ragged,bimodal,4096,32,7,127.20000743865967,126.4928013086319,128.07360589504242,126.01600587368011,128.12736123800278,50,10,False,126.08000636100769,,False,127.20000743865967,1.1200010776519775,53301239808.0,117440512.0,16777216.0,419.0348796457716,923.2744114156909,0.03105468931607902,2035.2001190185547,0.21588834315732158,0.5852104951873629,2.695483039215284,16.0078125,"[2049, 67, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,126.08000636100769,graph,931.4760951370035,422.7572741024566,
ee097335d491,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:05+00:00,784,ragged,bimodal,4096,128,7,129.11999970674515,128.69759649038315,130.08959889411926,128.12800705432892,130.21823912858963,50,10,False,127.6480033993721,,False,129.11999970674515,1.4719963073730469,52045873152.0,117440512.0,16777216.0,403.08142247680905,909.5454791413308,0.03152343742840458,2065.9199953079224,0.2126781204917914,0.5629304153579912,5.593128020588077,64.03125,"[2049, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,127.6480033993721,graph,920.0340692565637,407.7296296532282,
4b795035d5eb,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:05+00:00,784,ragged,bimodal,16384,8,7,1588.2239937782288,1386.2688064575195,1618.5408115386963,1378.7200450897217,1551.6857624053955,50,10,False,1626.2879967689514,,False,1588.2239937782288,-38.064002990722656,942812454912.0,469762048.0,67108864.0,593.6268804686307,295.77820876668807,0.09693749962025322,25411.58390045166,0.06916152624090308,0.8290400096747229,1.1340779832554042,4.00048828125,"[8193, 1171, 1170, 1170, 1170, 1170, 1170, 1170]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,1626.2879967689514,graph,288.8553865817775,579.732775981342,
1725f7e68ca2,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:05+00:00,784,ragged,bimodal,16384,32,7,1469.1519737243652,1464.0383958816528,1479.260754585266,1462.7519845962524,1471.602554321289,50,10,False,1533.0080389976501,,False,1469.1519737243652,-63.85606527328491,851631046656.0,469762048.0,67108864.0,579.6752561255305,319.750479461381,0.08966992027126253,23506.431579589844,0.07476693860585809,0.8095556245147199,2.6944304418910066,16.001953125,"[8193, 265, 265, 265, 265, 265, 265, 265, 264, 264, 264, 264, 264, 264, 264, 264, 264, 264, 264, 264, 264, 264, 264, 264, 264, 264, 264, 264, 264, 264, 264, 264]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,1533.0080389976501,graph,306.4315620335244,555.529406886108,
49cdfbc7ecdc,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:05+00:00,784,ragged,bimodal,16384,128,7,1442.9759979248047,1433.7568402290344,1448.028802871704,1433.3120584487915,1442.611198425293,50,10,False,1477.9679775238037,,False,1442.9759979248047,-34.99197959899902,831128887296.0,469762048.0,67108864.0,575.9824754474615,325.55083984458616,0.08807226549834013,23087.615966796875,0.07612323114181763,0.8043984070271019,5.589654115543169,63.9921875,"[8191, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,1477.9679775238037,graph,317.8431841175897,562.3456664389158,
157a75332b14,attention_ragged,flash_attn_3,flash_attn_3,ragged,ok,,,,2026-09-22T01:12:05+00:00,784,ragged,mixed,4096,8,7,478.2240092754364,413.67359161376953,481.1615973711014,412.54401206970215,452.68480002880096,50,10,False,413.1999909877777,,False,478.2240092754364,65.02401828765869,53099986944.0,385875968.0,285212672.0,111.03580312592942,806.8937579789142,0.11675390851451084,7651.584148406982,0.18867516998217992,0.15506899422258483,0.998046875,1.998046875,"[1, 1, 1, 1, 1023, 1023, 1023, 1023]",0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,9aff75325ea627f4,413.1999909877777,graph,933.8721597683048,128.50916772060307,
