point_id,benchmark,kernel,backend,regime,status,error,numerics_ok,max_abs_err,ts_utc,page_size,kind,tokens,batch,median_us,p10_us,p90_us,min_us,mean_us,repeats,warmup,unstable,graph_median_us,graph_error,l2_flush,eager_median_us,launch_overhead_us,flops,bytes_moved,kv_bytes,achieved_tflops,achieved_gbps,us_per_new_token,per_step_us,bandwidth_util,compute_util,environment_hash,git_sha,git_dirty,image_digest,config_hash,kernel_us,kernel_time_source,kernel_gbps,kernel_tflops,kv
1dbc3b807c6e,attention_cold,flash_attn_3,flash_attn_3,cold,ok,,,,2026-09-22T00:23:12+00:00,784,prefill,4096,4,1389.9040222167969,1318.9792037010193,1409.2959523200989,1314.0480518341064,1382.4960112571716,50,10,False,1380.2559971809387,,False,1389.9040222167969,9.648025035858154,824835047424.0,469762048.0,67108864.0,593.4474857540505,337.9816451288222,0.08483300916850567,22238.46435546875,0.07902991405617461,0.8287894728462798,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,c7e32b63b7c08a46,1380.2559971809387,graph,340.3441455494133,597.5956989925484,
18175b03db8c,attention_cold,flash_attn_3,flash_attn_3,cold,ok,,,,2026-09-22T00:23:13+00:00,784,prefill,4096,16,5617.071866989136,5569.587230682373,5647.302341461182,5556.159973144531,5617.310724258423,50,10,False,5882.223844528198,,False,5617.071866989136,-265.1519775390625,3299340189696.0,1879048192.0,268435456.0,587.3772434862069,334.52450609417036,0.08570971476729028,89873.14987182617,0.07822153465236219,0.8203119697647345,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,c7e32b63b7c08a46,5882.223844528198,graph,319.4452033218594,560.9001420041392,
ba8840bb87f7,attention_cold,flash_attn_3,flash_attn_3,cold,ok,,,,2026-09-22T00:23:14+00:00,784,prefill,16384,1,5202.304124832153,5128.444671630859,5214.272022247314,5045.760154724121,5174.607372283936,50,10,False,5159.0399742126465,,False,5202.304124832153,43.264150619506836,3298736209920.0,469762048.0,67108864.0,634.091381581124,90.29884388297972,0.31752344511915,83236.86599731445,0.0211144894236011,0.8855514169197946,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,c7e32b63b7c08a46,5159.0399742126465,graph,91.05609771354668,639.4089261584837,
86d668a68eb9,attention_cold,flash_attn_3,flash_attn_3,cold,ok,,,,2026-09-22T00:23:16+00:00,784,prefill,16384,4,20840.7039642334,20617.426681518555,21691.349983215332,20573.312759399414,20987.231407165527,50,10,False,20837.68081665039,,False,20840.7039642334,3.0231475830078125,13194944839680.0,1879048192.0,268435456.0,633.1333558753596,90.16241462979386,0.31800390570424497,333451.2634277344,0.02108258830616048,0.8842134693528844,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,c7e32b63b7c08a46,20837.68081665039,graph,90.17549546581705,633.2252113746052,
74ccce734f55,attention_cold,flash_attn_3,flash_attn_3,cold,ok,,,,2026-09-22T00:23:27+00:00,784,prefill,16384,16,84341.2971496582,83156.81610107422,84846.73538208008,83014.0151977539,84068.6540222168,50,10,False,84366.27197265625,,False,84341.2971496582,-24.974822998046875,52779779358720.0,7516192768.0,1073741824.0,625.7880912723655,89.11639993706761,0.32173651561606675,1349460.7543945312,0.02083799972432746,0.8739553115135318,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,c7e32b63b7c08a46,84366.27197265625,graph,89.09001894069772,625.6028401471424,
f680c8f1a696,attention_cold,flash_attn_3,flash_attn_3,cold,ok,,,,2026-09-22T00:23:37+00:00,784,prefill,65536,1,82262.86315917969,81882.04345703125,82884.6176147461,81870.42999267578,82342.13851928711,50,10,False,82264.91165161133,,False,82262.86315917969,-2.048492431640625,52777363439616.0,1879048192.0,268435456.0,641.5697364859661,22.84199844058452,1.2552316766232252,1316205.810546875,0.005341121920815001,0.8959954443495615,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,c7e32b63b7c08a46,82264.91165161133,graph,22.841429648131093,641.5537606498146,
ae0477f7f429,attention_cold,flash_attn_3,flash_attn_3,cold,ok,,,,2026-09-22T00:23:37+00:00,784,decode,,1,40.84799997508526,40.16000032424927,44.95679885149002,40.063999593257904,42.737279906868935,50,10,False,17.343999817967415,,False,40.84799997508526,23.504000157117844,25165824.0,4218880.0,4194304.0,0.6160846067212493,103.28241291062609,40.84799997508526,653.5679996013641,0.024150424537788165,0.0008604037403316723,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,c7e32b63b7c08a46,17.343999817967415,graph,243.2472350253069,1.4509815650441609,1024
e522c6fdfb21,attention_cold,flash_attn_3,flash_attn_3,cold,ok,,,,2026-09-22T00:23:37+00:00,784,decode,,16,42.91199892759323,41.20640084147453,52.93119996786119,39.135999977588654,45.18432006239891,100,10,True,30.992000363767147,,False,42.91199892759323,11.919998563826084,402653184.0,67502080.0,67108864.0,9.38323065955071,1573.0350877827527,2.681999932974577,686.5919828414917,0.36782123995944954,0.013104315004456997,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,c7e32b63b7c08a46,30.992000363767147,graph,2178.048503087813,12.992165051428666,1024
dcaaf298e9e8,attention_cold,flash_attn_3,flash_attn_3,cold,ok,,,,2026-09-22T00:23:37+00:00,784,decode,,64,77.79200002551079,76.51200145483017,79.03999835252762,75.42400062084198,78.37952047586441,50,10,False,76.83199644088745,,False,77.79200002551079,0.9600035846233368,1610612736.0,270008320.0,268435456.0,20.704092136361357,3470.9008627038074,1.215500000398606,1244.6720004081726,0.8115973184651268,0.02891466223949474,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,c7e32b63b7c08a46,76.83199644088745,graph,3514.269217353182,20.962786477104803,1024
35e6a8bcfe6b,attention_cold,flash_attn_3,flash_attn_3,cold,ok,,,,2026-09-22T00:23:37+00:00,784,decode,,256,278.28800678253174,276.78400576114655,279.24159467220306,276.1920094490051,278.96512150764465,50,10,False,279.32798862457275,,False,278.28800678253174,-1.0399818420410156,6442450944.0,1080033280.0,1073741824.0,23.15030036143259,3880.99110876881,1.0870625264942646,4452.608108520508,0.9074883154139102,0.032330957150160614,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,c7e32b63b7c08a46,279.32798862457275,graph,3866.5415711406035,23.064108168046474,1024
a6a6af265996,attention_cold,flash_attn_3,flash_attn_3,cold,ok,,,,2026-09-22T00:23:37+00:00,784,decode,,1,42.89599880576134,41.74720123410225,46.70399874448777,41.471999138593674,43.97631973028183,50,10,False,19.231999292969704,,False,42.89599880576134,23.663999512791634,100663296.0,16801792.0,16777216.0,2.3466826464588575,391.68669497779274,42.89599880576134,686.3359808921814,0.09158771278612929,0.0032773007219415533,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,c7e32b63b7c08a46,19.231999292969704,graph,873.637303332365,5.234156598414481,4096
68959d40c9c8,attention_cold,flash_attn_3,flash_attn_3,cold,ok,,,,2026-09-22T00:23:37+00:00,784,decode,,16,76.33600011467934,74.70400258898735,77.48480066657066,74.07999783754349,76.8275198340416,50,10,False,75.26399940252304,,False,76.33600011467934,1.0720007121562958,1610612736.0,268828672.0,268435456.0,21.098993051514114,3521.6499632694863,4.7710000071674585,1221.3760018348694,0.8234639304955083,0.02946616802417273,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,c7e32b63b7c08a46,75.26399940252304,graph,3571.8095521640353,21.399510373959856,4096
7fee5a338e8e,attention_cold,flash_attn_3,flash_attn_3,cold,ok,,,,2026-09-22T00:23:37+00:00,784,decode,,64,254.38399612903595,251.64158940315247,256.6591888666153,249.439999461174,255.39263904094696,50,10,False,262.4959945678711,,False,254.38399612903595,-8.111998438835144,6442450944.0,1075314688.0,1073741824.0,25.325692818867722,4227.1318336179775,3.9747499395161867,4070.143938064575,0.9884260590175461,0.03536903956067174,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,c7e32b63b7c08a46,262.4959945678711,graph,4096.499414287124,24.543044760000086,4096
28b35c07dbed,attention_cold,flash_attn_3,flash_attn_3,cold,ok,,,,2026-09-22T00:23:37+00:00,784,decode,,256,1054.5600056648254,999.3248224258423,1062.6943945884705,997.759997844696,1033.6793529987335,50,10,False,1073.96799325943,,False,1054.5600056648254,-19.407987594604492,25769803776.0,4301258752.0,4294967296.0,24.436545703963017,4078.7235708681756,4.119375022128224,16872.960090637207,0.9537239016093454,0.034127285595351095,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,c7e32b63b7c08a46,1073.96799325943,graph,4005.015772347118,23.994945787713984,4096
b528bc400f7f,attention_cold,flash_attn_3,flash_attn_3,cold,ok,,,,2026-09-22T00:23:37+00:00,784,decode,,1,42.79999993741512,41.4079986512661,51.05600096285343,39.68000039458275,44.44032020866871,100,10,False,38.704000413417816,,False,42.79999993741512,4.095999523997307,402653184.0,67133440.0,67108864.0,9.407784686653855,1568.5383200506255,42.79999993741512,684.799998998642,0.3667697652047624,0.013138606360756554,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,c7e32b63b7c08a46,38.704000413417816,graph,1734.5349132625147,10.403399640839428,16384
244c5d2137c9,attention_cold,flash_attn_3,flash_attn_3,cold,ok,,,,2026-09-22T00:23:37+00:00,784,decode,,16,249.39200282096863,247.80159443616867,280.115208029747,247.0400035381317,257.7574414014816,50,10,False,248.46400320529938,,False,249.39200282096863,0.9279996156692505,6442450944.0,1074135040.0,1073741824.0,25.83262843686632,4307.014771324046,15.58700017631054,3990.272045135498,1.0071050073937489,0.036077009370459066,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,c7e32b63b7c08a46,248.46400320529938,graph,4323.101238582517,25.92911190711505,16384
b0e921c7415a,attention_cold,flash_attn_3,flash_attn_3,cold,ok,,,,2026-09-22T00:23:37+00:00,784,decode,,64,999.7920095920563,945.6127941608429,1044.8479890823364,943.615972995758,996.3699150085449,50,10,False,1063.5199546813965,,False,999.7920095920563,-63.72794508934021,25769803776.0,4296540160.0,4294967296.0,25.775164763033878,4297.433985047661,15.62175014987588,15996.6721534729,1.0048647416073488,0.03599675747102961,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,c7e32b63b7c08a46,1063.5199546813965,graph,4039.9243484689805,24.230672553501808,16384
24719cdf4cb5,attention_cold,flash_attn_3,flash_attn_3,cold,ok,,,,2026-09-22T00:23:38+00:00,784,decode,,256,4227.039813995361,4044.5728302001953,4302.374601364136,3803.2000064849854,4215.655689239502,50,10,False,4305.567979812622,,False,4227.039813995361,-78.52816581726074,103079215104.0,17186160640.0,17179869184.0,24.385674050836638,4065.7673918987275,16.51187427341938,67632.63702392578,0.9506943710853976,0.03405623989781333,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,c7e32b63b7c08a46,4305.567979812622,graph,3991.6128883762135,23.94090990719556,16384
28754ce102d6,attention_cold,flash_attn_3,flash_attn_3,cold,ok,,,,2026-09-22T00:23:38+00:00,784,decode,,1,97.20000252127647,96.24960273504257,98.27200323343277,95.87199985980988,98.17151993513107,50,10,False,95.10400146245956,,False,97.20000252127647,2.09600105881691,1610612736.0,268460032.0,268435456.0,16.570089446730695,2761.93441395473,97.20000252127647,1555.2000403404236,0.6458203944194583,0.023141248429289354,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,c7e32b63b7c08a46,95.10400146245956,graph,2822.804801814457,16.93527833984733,65536
433681ce3f63,attention_cold,flash_attn_3,flash_attn_3,cold,ok,,,,2026-09-22T00:23:38+00:00,784,decode,,16,952.0799815654755,946.0671842098236,1088.3071541786194,942.8160190582275,979.7452747821808,50,10,False,1025.8079767227173,,False,952.0799815654755,-73.72799515724182,25769803776.0,4295360512.0,4294967296.0,27.066847612558263,4511.554276078016,59.50499884784222,15233.279705047607,1.0549322776457697,0.037800679761780656,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,c7e32b63b7c08a46,1025.8079767227173,graph,4187.29490262198,25.121469476509784,65536
e120bdc27c19,attention_cold,flash_attn_3,flash_attn_3,cold,ok,,,,2026-09-22T00:23:39+00:00,784,decode,,64,4290.112018585205,3986.0928297042847,4965.376043319702,3762.1119022369385,4328.86908531189,50,10,False,4191.280126571655,,False,4290.112018585205,98.8318920135498,103079215104.0,17181442048.0,17179869184.0,24.02716168189788,4004.8935723748546,67.03300029039383,68641.79229736328,0.9364603060271927,0.03355555317422888,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,c7e32b63b7c08a46,4191.280126571655,graph,4099.330402440534,24.59373079134078,65536
d1a6a69823dd,attention_cold,flash_attn_3,flash_attn_3,cold,ok,,,,2026-09-22T00:23:41+00:00,784,decode,,256,16956.38370513916,16411.766815185547,18594.85092163086,16384.607315063477,17241.158294677734,50,10,False,17020.416259765625,,False,16956.38370513916,-64.03255462646484,412316860416.0,68725768192.0,68719476736.0,24.316320483537684,4053.0911181946485,66.23587384819984,271302.13928222656,0.9477302905330229,0.03395938295956432,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,c7e32b63b7c08a46,17020.416259765625,graph,4037.842972998262,24.22483998764891,65536
08b8e72d9732,attention_cold,flash_attn_3,flash_attn_3,cold,ok,,,,2026-09-22T00:23:41+00:00,784,decode,,1,149.90399777889252,148.5855996608734,152.9983952641487,147.45600521564484,151.34848058223724,50,10,False,149.167999625206,,False,149.90399777889252,0.7359981536865234,3221225472.0,536895488.0,536870912.0,21.48858949546688,3581.5955275049946,149.90399777889252,2398.4639644622803,0.8374809425370213,0.030010265756756634,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,c7e32b63b7c08a46,149.167999625206,graph,3599.26719771656,21.594614663289263,131072
36e35745c054,attention_cold,flash_attn_3,flash_attn_3,cold,ok,,,,2026-09-22T00:23:41+00:00,784,decode,,16,2192.367911338806,2182.883310317993,2206.0959339141846,1966.655969619751,2189.6780967712402,50,10,False,2059.888005256653,,False,2192.367911338806,132.47990608215332,51539607552.0,8590327808.0,8589934592.0,23.508648929515882,3918.2875116768937,137.02299445867538,35077.8865814209,0.9162092964461993,0.03283141511479349,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,c7e32b63b7c08a46,2059.888005256653,graph,4170.288766223328,25.02058724575096,131072
2b3cfaf1c760,attention_cold,flash_attn_3,flash_attn_3,cold,ok,,,,2026-09-22T00:23:42+00:00,784,decode,,64,8578.927993774414,8300.18539428711,8817.200088500977,8291.55158996582,8547.585201263428,50,10,False,8362.607955932617,,False,8578.927993774414,216.32003784179688,206158430208.0,34361311232.0,34359738368.0,24.030791534514073,4005.3152628085277,134.04574990272522,137262.84790039062,0.9365589094845455,0.03356062250843031,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,c7e32b63b7c08a46,8362.607955932617,graph,4108.92288782034,24.652408829203416,131072
255523f66d70,attention_cold,flash_attn_3,flash_attn_3,cold,ok,,,,2026-09-22T00:23:47+00:00,784,decode,,256,33430.288314819336,32835.92987060547,38352.40936279297,32762.718200683594,34718.298416137695,50,10,False,34576.032638549805,,False,33430.288314819336,-1145.7443237304688,824633720832.0,137445244928.0,137438953472.0,24.667263203543705,4111.398730206936,130.58706372976303,534884.6130371094,0.9613643018249542,0.0344494981574465,0e6e08559dbe6eaf,11630473a039827ea1d1ee5d1fe37f174e2b87b7,False,sha256:c2914767605584b6d8f45686b82de173ecc99e781897aa3d0a66dacd72c51ae1,c7e32b63b7c08a46,34576.032638549805,graph,3975.15950903975,23.849865294047426,131072
